Date,AAPL,JNJ,JPM,NVDA,T,TSLA,WMT,XOM
2015-02-27,28.651107788085938,77.04795837402344,46.26081466674805,0.5314187407493591,12.37268352508545,13.555999755859375,22.786069869995117,56.66539001464844
2015-03-02,28.791616439819336,77.58161163330078,46.63072967529297,0.5444270372390747,12.401325225830078,13.155332565307617,22.79422378540039,56.34539031982422
2015-03-03,28.851837158203125,76.92020416259766,46.78171157836914,0.534309446811676,12.318984985351562,13.303999900817871,22.634048461914062,56.07658767700195
2015-03-04,28.668947219848633,76.40157318115234,46.90248489379883,0.5403319001197815,12.172204971313477,13.496000289916992,22.41956329345703,55.79500198364258
2015-03-05,28.193878173828125,77.05548095703125,46.804344177246094,0.5506904721260071,12.172204971313477,13.375332832336426,22.68834114074707,55.51337432861328
2015-03-06,28.236263275146484,75.24409484863281,45.96639633178711,0.5432224273681641,11.986041069030762,12.925333023071289,22.422285079956055,54.80299377441406
2015-03-09,28.356693267822266,75.65746307373047,46.42689895629883,0.5446679592132568,11.939496040344238,12.725333213806152,22.50101089477539,54.50220489501953
2015-03-10,27.770111083984375,74.80813598632812,45.26434326171875,0.5540629625320435,11.735437393188477,12.687999725341797,22.281112670898438,53.92619705200195
2015-03-11,27.263822555541992,73.898681640625,45.4757194519043,0.5511722564697266,11.678153991699219,12.916000366210938,22.038026809692383,53.77260971069336
2015-03-12,27.75673484802246,75.03363800048828,46.32876205444336,0.5461134314537048,11.860739707946777,12.73799991607666,22.368499755859375,53.90060806274414
2015-03-13,27.564922332763672,74.56764221191406,46.049442291259766,0.5468361973762512,11.728276252746582,12.578666687011719,22.368499755859375,53.67658996582031
2015-03-16,27.868244171142578,75.95814514160156,46.691123962402344,0.5533403754234314,11.835679054260254,13.046667098999023,22.748138427734375,54.24619674682617
